Entity,Code,Day,Baseline expected deaths,Reported deaths
Canada,CAN,2023-01-15,6794.2,7020
Canada,CAN,2023-01-22,6753.3,6840
Canada,CAN,2023-01-29,6661.3,6570
Canada,CAN,2023-02-05,6448.3,6500
Canada,CAN,2023-02-12,6451.3,6685
Canada,CAN,2023-02-19,6445.3,6415
Canada,CAN,2023-02-26,6396.3,6280
Canada,CAN,2023-03-05,6321.3,6510
Canada,CAN,2023-03-12,6334.3,6370
Canada,CAN,2023-03-19,6228.3,6370
Canada,CAN,2023-03-26,6204.3,6265
Canada,CAN,2023-04-02,6149.3,6295
Canada,CAN,2023-04-09,6097.3,6140
Canada,CAN,2023-04-16,6005.3,6195
Canada,CAN,2023-04-23,6006.3,6110
Canada,CAN,2023-04-30,5952.3,6250
Canada,CAN,2023-05-07,5971.3,6095
Canada,CAN,2023-05-14,5881.3,6110
Canada,CAN,2023-05-21,5761.3,5865
Canada,CAN,2023-05-28,5716.3,5770
Canada,CAN,2023-06-04,5656.3,6065
Canada,CAN,2023-06-11,5607.3,5630
Canada,CAN,2023-06-18,5599.3,5915
Canada,CAN,2023-06-25,5555.3,5900
Canada,CAN,2023-07-02,5587.3,5830
Canada,CAN,2023-07-09,5606.3,5765
Canada,CAN,2023-07-16,5559.3,5715
Canada,CAN,2023-07-23,5491.3,5675
Canada,CAN,2023-07-30,5533.3,5860
Canada,CAN,2023-08-06,5525.3,5820
Canada,CAN,2023-08-13,5547.3,5765
Canada,CAN,2023-08-20,5522.3,5830
Canada,CAN,2023-08-27,5532.3,5970
Canada,CAN,2023-09-03,5574.3,5960
Canada,CAN,2023-09-10,5616.3,5870
Canada,CAN,2023-09-17,5605.3,6005
Canada,CAN,2023-09-24,5637.3,6045
Canada,CAN,2023-10-01,5766.3,6255
Canada,CAN,2023-10-08,5863.3,6595
Canada,CAN,2023-10-15,5894.3,6500
Canada,CAN,2023-10-22,5985.3,6515
Canada,CAN,2023-10-29,5972.3,6220
Canada,CAN,2023-11-05,6050.3,6715
Canada,CAN,2023-11-12,5996.3,6795
Canada,CAN,2023-11-19,6018.3,6715
Canada,CAN,2023-11-26,6051.3,6565
Canada,CAN,2023-12-03,6072.3,6980
Canada,CAN,2023-12-10,6111.3,6935
Canada,CAN,2023-12-17,6217.3,6975
Canada,CAN,2023-12-24,6286.3,6980
Canada,CAN,2023-12-31,6377.3,7075
Cape Verde,CPV,2020-01-31,254,250
Cape Verde,CPV,2020-02-29,225.2,226
Cape Verde,CPV,2020-03-31,256.4,212
Cape Verde,CPV,2020-04-30,215,221
Cape Verde,CPV,2020-05-31,208.8,206
Cape Verde,CPV,2020-06-30,203.6,245
Cape Verde,CPV,2020-07-31,222.6,227
Cape Verde,CPV,2020-08-31,250.2,259
Cape Verde,CPV,2020-09-30,233.6,283
Cape Verde,CPV,2020-10-31,236,293
Cape Verde,CPV,2020-11-30,225.4,264
Cape Verde,CPV,2020-12-31,239.6,273
Cape Verde,CPV,2021-01-31,256.2,243
Cape Verde,CPV,2021-02-28,227.4,243
Cape Verde,CPV,2021-03-31,258.6,265
Cape Verde,CPV,2021-04-30,217.2,322
Cape Verde,CPV,2021-05-31,211,277
Cape Verde,CPV,2021-06-30,205.8,241
Cape Verde,CPV,2021-07-31,224.8,249
Cape Verde,CPV,2021-08-31,252.4,276
Cape Verde,CPV,2021-09-30,235.8,315
Cape Verde,CPV,2021-10-31,238.2,245
Cape Verde,CPV,2021-11-30,227.6,233
Cape Verde,CPV,2021-12-31,241.8,269
Cape Verde,CPV,2022-01-31,258.4,374
Cape Verde,CPV,2022-02-28,229.6,230
Cape Verde,CPV,2022-03-31,260.8,249
Cape Verde,CPV,2022-04-30,219.4,216
Cape Verde,CPV,2022-05-31,213.2,228
Cape Verde,CPV,2022-06-30,208,214
Cape Verde,CPV,2022-07-31,227,280
Cape Verde,CPV,2022-08-31,254.6,259
Cape Verde,CPV,2022-09-30,238,278
Cape Verde,CPV,2022-10-31,240.4,245
Cape Verde,CPV,2022-11-30,229.8,234
Cape Verde,CPV,2022-12-31,244,225
Cape Verde,CPV,2023-01-31,260.6,
Cape Verde,CPV,2023-02-28,231.8,
Cape Verde,CPV,2023-03-31,263,
Cape Verde,CPV,2023-04-30,221.6,
Cape Verde,CPV,2023-05-31,215.4,
Cape Verde,CPV,2023-06-30,210.2,
Cape Verde,CPV,2023-07-31,229.2,
Cape Verde,CPV,2023-08-31,256.8,
Cape Verde,CPV,2023-09-30,240.2,
Cape Verde,CPV,2023-10-31,242.6,
Cape Verde,CPV,2023-11-30,232,
Cape Verde,CPV,2023-12-31,246.2,
Chile,CHL,2020-01-05,2020.2,2112
Chile,CHL,2020-01-12,1931.4,2052
Chile,CHL,2020-01-19,1981.4,2056
Chile,CHL,2020-01-26,1998.2,1963
Chile,CHL,2020-02-02,2002.7,1969
Chile,CHL,2020-02-09,1924.9,1991
Chile,CHL,2020-02-16,1921.2,1908
Chile,CHL,2020-02-23,1968.2,1900
Chile,CHL,2020-03-01,1870.4,1884
Chile,CHL,2020-03-08,1877.4,1885
Chile,CHL,2020-03-15,1883.4,1927
Chile,CHL,2020-03-22,1895.2,2007
Chile,CHL,2020-03-29,1929.2,2004
Chile,CHL,2020-04-05,1974.4,2080
Chile,CHL,2020-04-12,2039.7,2009
Chile,CHL,2020-04-19,1996.9,2085
Chile,CHL,2020-04-26,2072.9,2095
Chile,CHL,2020-05-03,2067.9,2085
Chile,CHL,2020-05-10,2044.2,2341
Chile,CHL,2020-05-17,2125.4,2436
Chile,CHL,2020-05-24,2264.7,2933
Chile,CHL,2020-05-31,2296.4,3394
Chile,CHL,2020-06-07,2398.7,3896
Chile,CHL,2020-06-14,2503.2,3983
Chile,CHL,2020-06-21,2513.4,3732
Chile,CHL,2020-06-28,2529.7,3518
Chile,CHL,2020-07-05,2478.2,3070
Chile,CHL,2020-07-12,2448.7,2967
Chile,CHL,2020-07-19,2512.7,2814
Chile,CHL,2020-07-26,2458.2,2698
Chile,CHL,2020-08-02,2431.9,2653
Chile,CHL,2020-08-09,2365.9,2517
Chile,CHL,2020-08-16,2333.2,2431
Chile,CHL,2020-08-23,2311.2,2595
Chile,CHL,2020-08-30,2243.9,2479
Chile,CHL,2020-09-06,2301.2,2395
Chile,CHL,2020-09-13,2242.4,2404
Chile,CHL,2020-09-20,2302.4,2401
Chile,CHL,2020-09-27,2210.9,2367
Chile,CHL,2020-10-04,2156.9,2340
Chile,CHL,2020-10-11,2093.2,2398
Chile,CHL,2020-10-18,2069.2,2307
Chile,CHL,2020-10-25,2045.7,2303
Chile,CHL,2020-11-01,2030.7,2267
Chile,CHL,2020-11-08,2035.2,2242
Chile,CHL,2020-11-15,1986.4,2124
Chile,CHL,2020-11-22,2031.2,2190
Chile,CHL,2020-11-29,1983.7,2205
Chile,CHL,2020-12-06,1938.2,2181
Chile,CHL,2020-12-13,1978.4,2206
Chile,CHL,2020-12-20,1971.4,2184
Chile,CHL,2020-12-27,1899.7,2395
Chile,CHL,2021-01-03,1899.7,2404
Chile,CHL,2021-01-10,2055.2,2446
Chile,CHL,2021-01-17,1966.5,2439
Chile,CHL,2021-01-24,2016.5,2701
Chile,CHL,2021-01-31,2033.2,2559
Chile,CHL,2021-02-07,2037.7,2634
Chile,CHL,2021-02-14,1960,2506
Chile,CHL,2021-02-21,1956.2,2502
Chile,CHL,2021-02-28,2003.2,2608
Chile,CHL,2021-03-07,1905.5,2660
Chile,CHL,2021-03-14,1912.5,2656
Chile,CHL,2021-03-21,1918.5,2549
Chile,CHL,2021-03-28,1930.2,2740
Chile,CHL,2021-04-04,1964.2,2829
Chile,CHL,2021-04-11,2009.5,2850
Chile,CHL,2021-04-18,2074.7,2899
Chile,CHL,2021-04-25,2032,2663
Chile,CHL,2021-05-02,2108,2786
Chile,CHL,2021-05-09,2103,2732
Chile,CHL,2021-05-16,2079.2,2766
Chile,CHL,2021-05-23,2160.5,2934
Chile,CHL,2021-05-30,2299.7,3081
Chile,CHL,2021-06-06,2331.5,3018
Chile,CHL,2021-06-13,2433.7,3132
Chile,CHL,2021-06-20,2538.2,3184
Chile,CHL,2021-06-27,2548.5,3195
Chile,CHL,2021-07-04,2564.7,3323
Chile,CHL,2021-07-11,2513.2,3120
Chile,CHL,2021-07-18,2483.7,3044
Chile,CHL,2021-07-25,2547.7,2868
Chile,CHL,2021-08-01,2493.2,2747
Chile,CHL,2021-08-08,2467,2639
Chile,CHL,2021-08-15,2401,2628
Chile,CHL,2021-08-22,2368.2,2614
Chile,CHL,2021-08-29,2346.2,2362
Chile,CHL,2021-09-05,2279,2339
Chile,CHL,2021-09-12,2336.2,2399
Chile,CHL,2021-09-19,2277.5,2390
Chile,CHL,2021-09-26,2337.5,2361
Chile,CHL,2021-10-03,2246,2250
Chile,CHL,2021-10-10,2192,2328
Chile,CHL,2021-10-17,2128.2,2366
Chile,CHL,2021-10-24,2104.2,2224
Chile,CHL,2021-10-31,2080.7,2408
Chile,CHL,2021-11-07,2065.7,2251
Chile,CHL,2021-11-14,2070.2,2401
Chile,CHL,2021-11-21,2021.5,2366
Chile,CHL,2021-11-28,2066.2,2409
Chile,CHL,2021-12-05,2018.7,2546
Chile,CHL,2021-12-12,1973.2,2401
Chile,CHL,2021-12-19,2013.5,2445
Chile,CHL,2021-12-26,2006.5,2475
Chile,CHL,2022-01-02,1934.7,2512
Chile,CHL,2022-01-09,2090.3,2481
Chile,CHL,2022-01-16,2001.6,2490
Chile,CHL,2022-01-23,2051.6,2418
Chile,CHL,2022-01-30,2068.3,2665
Chile,CHL,2022-02-06,2072.8,2912
Chile,CHL,2022-02-13,1995.1,3036
Chile,CHL,2022-02-20,1991.3,3242
Chile,CHL,2022-02-27,2038.3,3266
Chile,CHL,2022-03-06,1940.6,3103
Chile,CHL,2022-03-13,1947.6,2877
Chile,CHL,2022-03-20,1953.6,2680
Chile,CHL,2022-03-27,1965.3,2557
Chile,CHL,2022-04-03,1999.3,2481
Chile,CHL,2022-04-10,2044.6,2468
Chile,CHL,2022-04-17,2109.8,2253
Chile,CHL,2022-04-24,2067.1,2420
Chile,CHL,2022-05-01,2143.1,2290
Chile,CHL,2022-05-08,2138.1,2443
Chile,CHL,2022-05-15,2114.3,2518
Chile,CHL,2022-05-22,2195.6,2498
Chile,CHL,2022-05-29,2334.8,2467
Chile,CHL,2022-06-05,2366.6,2893
Chile,CHL,2022-06-12,2468.8,2770
Chile,CHL,2022-06-19,2573.3,2879
Chile,CHL,2022-06-26,2583.6,2817
Chile,CHL,2022-07-03,2599.8,2886
Chile,CHL,2022-07-10,2548.3,3008
Chile,CHL,2022-07-17,2518.8,3058
Chile,CHL,2022-07-24,2582.8,3077
Chile,CHL,2022-07-31,2528.3,2676
Chile,CHL,2022-08-07,2502.1,2628
Chile,CHL,2022-08-14,2436.1,2664
Chile,CHL,2022-08-21,2403.3,2734
Chile,CHL,2022-08-28,2381.3,2631
Chile,CHL,2022-09-04,2314.1,2613
Chile,CHL,2022-09-11,2371.3,2520
Chile,CHL,2022-09-18,2312.6,2536
Chile,CHL,2022-09-25,2372.6,2641
Chile,CHL,2022-10-02,2281.1,2402
Chile,CHL,2022-10-09,2227.1,2388
Chile,CHL,2022-10-16,2163.3,2333
Chile,CHL,2022-10-23,2139.3,2339
Chile,CHL,2022-10-30,2115.8,2364
Chile,CHL,2022-11-06,2100.8,2522
Chile,CHL,2022-11-13,2105.3,2444
Chile,CHL,2022-11-20,2056.6,2471
Chile,CHL,2022-11-27,2101.3,2604
Chile,CHL,2022-12-04,2053.8,2318
Chile,CHL,2022-12-11,2008.3,2498
Chile,CHL,2022-12-18,2048.6,2538
Chile,CHL,2022-12-25,2041.6,2367
Chile,CHL,2023-01-01,1969.8,2782
Chile,CHL,2023-01-08,2125.4,2390
Chile,CHL,2023-01-15,2036.6,2236
Chile,CHL,2023-01-22,2086.6,2312
Chile,CHL,2023-01-29,2103.4,2212
Chile,CHL,2023-02-05,2107.9,2248
Chile,CHL,2023-02-12,2030.1,2329
Chile,CHL,2023-02-19,2026.4,2132
Chile,CHL,2023-02-26,2073.4,2134
Chile,CHL,2023-03-05,1975.6,2252
Chile,CHL,2023-03-12,1982.6,2193
Chile,CHL,2023-03-19,1988.6,2217
Chile,CHL,2023-03-26,2000.4,2262
Chile,CHL,2023-04-02,2034.4,2166
Chile,CHL,2023-04-09,2079.6,2151
Chile,CHL,2023-04-16,2144.9,2182
Chile,CHL,2023-04-23,2102.1,2277
Chile,CHL,2023-04-30,2178.1,2324
Chile,CHL,2023-05-07,2173.1,2291
Chile,CHL,2023-05-14,2149.4,2465
Chile,CHL,2023-05-21,2230.6,2487
Chile,CHL,2023-05-28,2369.9,2473
Chile,CHL,2023-06-04,2401.6,2584
Chile,CHL,2023-06-11,2503.9,2494
Chile,CHL,2023-06-18,2608.4,2615
Chile,CHL,2023-06-25,2618.6,2606
Chile,CHL,2023-07-02,2634.9,2444
Chile,CHL,2023-07-09,2583.4,2454
Chile,CHL,2023-07-16,2553.9,2579
Chile,CHL,2023-07-23,2617.9,2503
Chile,CHL,2023-07-30,2563.4,2391
Chile,CHL,2023-08-06,2537.1,2316
Chile,CHL,2023-08-13,2471.1,2388
Chile,CHL,2023-08-20,2438.4,2404
Chile,CHL,2023-08-27,2416.4,2268
Chile,CHL,2023-09-03,2349.1,2445
Chile,CHL,2023-09-10,2406.4,2371
Chile,CHL,2023-09-17,2347.6,2416
Chile,CHL,2023-09-24,2407.6,2468
Chile,CHL,2023-10-01,2316.1,2507
Chile,CHL,2023-10-08,2262.1,2328
Chile,CHL,2023-10-15,2198.4,2375
Chile,CHL,2023-10-22,2174.4,2344
Chile,CHL,2023-10-29,2150.9,2225
Chile,CHL,2023-11-05,2135.9,2363
Chile,CHL,2023-11-12,2140.4,2374
Chile,CHL,2023-11-19,2091.6,2274
Chile,CHL,2023-11-26,2136.4,2371
Chile,CHL,2023-12-03,2088.9,2238
Chile,CHL,2023-12-10,2043.4,2257
Chile,CHL,2023-12-17,2083.6,2130
Chile,CHL,2023-12-24,2076.6,2294
Chile,CHL,2023-12-31,2004.9,2277
Colombia,COL,2020-01-05,5103.9,5019
Colombia,COL,2020-01-12,4887.1,5050
Colombia,COL,2020-01-19,4905.1,4937
Colombia,COL,2020-01-26,4771.5,4793
Colombia,COL,2020-02-02,4661.7,4651
Colombia,COL,2020-02-09,4606.3,4760
Colombia,COL,2020-02-16,4558.1,4736
Colombia,COL,2020-02-23,4553.7,4729
Colombia,COL,2020-03-01,4590.9,4565
Colombia,COL,2020-03-08,4631.5,4567
Colombia,COL,2020-03-15,4669.1,4480
Colombia,COL,2020-03-22,4614.5,4529
Colombia,COL,2020-03-29,4629.9,4358
Colombia,COL,2020-04-05,4601.7,4219
Colombia,COL,2020-04-12,4582.1,4276
Colombia,COL,2020-04-19,4583.5,4376
Colombia,COL,2020-04-26,4588.7,4359
Colombia,COL,2020-05-03,4652.7,4304
Colombia,COL,2020-05-10,4690.9,4488
Colombia,COL,2020-05-17,4838.7,4613
Colombia,COL,2020-05-24,4797.3,4727
Colombia,COL,2020-05-31,4805.9,4772
Colombia,COL,2020-06-07,4862.7,5190
Colombia,COL,2020-06-14,4828.5,5385
Colombia,COL,2020-06-21,4872.7,5828
Colombia,COL,2020-06-28,4915.7,6166
Colombia,COL,2020-07-05,4878.9,6291
Colombia,COL,2020-07-12,4862.7,6796
Colombia,COL,2020-07-19,4761.5,7377
Colombia,COL,2020-07-26,4640.7,7767
Colombia,COL,2020-08-02,4678.7,8131
Colombia,COL,2020-08-09,4758.5,7926
Colombia,COL,2020-08-16,4717.3,7693
Colombia,COL,2020-08-23,4651.7,7193
Colombia,COL,2020-08-30,4671.9,6845
Colombia,COL,2020-09-06,4664.7,6613
Colombia,COL,2020-09-13,4629.9,6427
Colombia,COL,2020-09-20,4690.3,6290
Colombia,COL,2020-09-27,4574.1,6200
Colombia,COL,2020-10-04,4624.5,6053
Colombia,COL,2020-10-11,4658.5,6227
Colombia,COL,2020-10-18,4641.9,6226
Colombia,COL,2020-10-25,4562.9,6349
Colombia,COL,2020-11-01,4676.7,6124
Colombia,COL,2020-11-08,4694.5,6301
Colombia,COL,2020-11-15,4702.9,6169
Colombia,COL,2020-11-22,4733.3,6281
Colombia,COL,2020-11-29,4772.5,6313
Colombia,COL,2020-12-06,4907.5,6250
Colombia,COL,2020-12-13,4908.5,6682
Colombia,COL,2020-12-20,4933.3,6724
Colombia,COL,2020-12-27,5095.3,7237
Colombia,COL,2021-01-03,5095.3,7881
Colombia,COL,2021-01-10,5221.1,8054
Colombia,COL,2021-01-17,5004.3,8537
Colombia,COL,2021-01-24,5022.3,8573
Colombia,COL,2021-01-31,4888.7,7753
Colombia,COL,2021-02-07,4778.9,7103
Colombia,COL,2021-02-14,4723.5,6401
Colombia,COL,2021-02-21,4675.3,5969
Colombia,COL,2021-02-28,4670.9,5620
Colombia,COL,2021-03-07,4708.1,5624
Colombia,COL,2021-03-14,4748.7,5368
Colombia,COL,2021-03-21,4786.3,5654
Colombia,COL,2021-03-28,4731.7,6015
Colombia,COL,2021-04-04,4747.1,6557
Colombia,COL,2021-04-11,4718.9,7279
Colombia,COL,2021-04-18,4699.3,8519
Colombia,COL,2021-04-25,4700.7,8872
Colombia,COL,2021-05-02,4705.9,8850
Colombia,COL,2021-05-09,4769.9,8965
Colombia,COL,2021-05-16,4808.1,9061
Colombia,COL,2021-05-23,4955.9,9142
Colombia,COL,2021-05-30,4914.5,9390
Colombia,COL,2021-06-06,4923.1,9874
Colombia,COL,2021-06-13,4979.9,10199
Colombia,COL,2021-06-20,4945.7,10558
Colombia,COL,2021-06-27,4989.9,10606
Colombia,COL,2021-07-04,5032.9,10412
Colombia,COL,2021-07-11,4996.1,9705
Colombia,COL,2021-07-18,4979.9,8895
Colombia,COL,2021-07-25,4878.7,7761
Colombia,COL,2021-08-01,4757.9,7150
Colombia,COL,2021-08-08,4795.9,6385
Colombia,COL,2021-08-15,4875.7,5891
Colombia,COL,2021-08-22,4834.5,5673
Colombia,COL,2021-08-29,4768.9,5383
Colombia,COL,2021-09-05,4789.1,5136
Colombia,COL,2021-09-12,4781.9,5099
Colombia,COL,2021-09-19,4747.1,5028
Colombia,COL,2021-09-26,4807.5,5259
Colombia,COL,2021-10-03,4691.3,5051
Colombia,COL,2021-10-10,4741.7,5180
Colombia,COL,2021-10-17,4775.7,5105
Colombia,COL,2021-10-24,4759.1,5041
Colombia,COL,2021-10-31,4680.1,5080
Colombia,COL,2021-11-07,4793.9,5156
Colombia,COL,2021-11-14,4811.7,5317
Colombia,COL,2021-11-21,4820.1,5316
Colombia,COL,2021-11-28,4850.5,5309
Colombia,COL,2021-12-05,4889.7,5523
Colombia,COL,2021-12-12,5024.7,5635
Colombia,COL,2021-12-19,5025.7,5510
Colombia,COL,2021-12-26,5050.5,5901
Colombia,COL,2022-01-02,5212.5,5959
Colombia,COL,2022-01-09,5338.3,6405
Colombia,COL,2022-01-16,5121.5,7083
Colombia,COL,2022-01-23,5139.5,7901
Colombia,COL,2022-01-30,5005.9,8288
Colombia,COL,2022-02-06,4896.1,7751
Colombia,COL,2022-02-13,4840.7,6910
Colombia,COL,2022-02-20,4792.5,6120
Colombia,COL,2022-02-27,4788.1,5456
Colombia,COL,2022-03-06,4825.3,5195
Colombia,COL,2022-03-13,4865.9,5076
Colombia,COL,2022-03-20,4903.5,4972
Colombia,COL,2022-03-27,4848.9,4972
Colombia,COL,2022-04-03,4864.3,4888
Colombia,COL,2022-04-10,4836.1,4917
Colombia,COL,2022-04-17,4816.5,4784
Colombia,COL,2022-04-24,4817.9,4994
Colombia,COL,2022-05-01,4823.1,4940
Colombia,COL,2022-05-08,4887.1,5180
Colombia,COL,2022-05-15,4925.3,5129
Colombia,COL,2022-05-22,5073.1,5118
Colombia,COL,2022-05-29,5031.7,5167
Colombia,COL,2022-06-05,5040.3,5302
Colombia,COL,2022-06-12,5097.1,5348
Colombia,COL,2022-06-19,5062.9,5394
Colombia,COL,2022-06-26,5107.1,5419
Colombia,COL,2022-07-03,5150.1,5892
Colombia,COL,2022-07-10,5113.3,5960
Colombia,COL,2022-07-17,5097.1,5967
Colombia,COL,2022-07-24,4995.9,5443
Colombia,COL,2022-07-31,4875.1,5473
Colombia,COL,2022-08-07,4913.1,5301
Colombia,COL,2022-08-14,4992.9,5271
Colombia,COL,2022-08-21,4951.7,5065
Colombia,COL,2022-08-28,4886.1,5182
Colombia,COL,2022-09-04,4906.3,5225
Colombia,COL,2022-09-11,4899.1,5147
Colombia,COL,2022-09-18,4864.3,4894
Colombia,COL,2022-09-25,4924.7,4891
Colombia,COL,2022-10-02,4808.5,4871
Colombia,COL,2022-10-09,4858.9,4986
Colombia,COL,2022-10-16,4892.9,5045
Colombia,COL,2022-10-23,4876.3,5115
Colombia,COL,2022-10-30,4797.3,4992
Colombia,COL,2022-11-06,4911.1,5000
Colombia,COL,2022-11-13,4928.9,4948
Colombia,COL,2022-11-20,4937.3,5040
Colombia,COL,2022-11-27,4967.7,5314
Colombia,COL,2022-12-04,5006.9,5233
Colombia,COL,2022-12-11,5141.9,5383
Colombia,COL,2022-12-18,5142.9,5391
Colombia,COL,2022-12-25,5167.7,5561
Colombia,COL,2023-01-01,5329.7,5727
Colombia,COL,2023-01-08,5455.5,5219
Colombia,COL,2023-01-15,5238.7,5238
Colombia,COL,2023-01-22,5256.7,5224
Colombia,COL,2023-01-29,5123.1,5200
Colombia,COL,2023-02-05,5013.3,4953
Colombia,COL,2023-02-12,4957.9,4991
Colombia,COL,2023-02-19,4909.7,4908
Colombia,COL,2023-02-26,4905.3,5011
Colombia,COL,2023-03-05,4942.5,5118
Colombia,COL,2023-03-12,4983.1,4898
Colombia,COL,2023-03-19,5020.7,4990
Colombia,COL,2023-03-26,4966.1,5103
Colombia,COL,2023-04-02,4981.5,5051
Colombia,COL,2023-04-09,4953.3,
Colombia,COL,2023-04-16,4933.7,
Colombia,COL,2023-04-23,4935.1,
Colombia,COL,2023-04-30,4940.3,
Colombia,COL,2023-05-07,5004.3,
Colombia,COL,2023-05-14,5042.5,
Colombia,COL,2023-05-21,5190.3,
Colombia,COL,2023-05-28,5148.9,
Colombia,COL,2023-06-04,5157.5,
Colombia,COL,2023-06-11,5214.3,
Colombia,COL,2023-06-18,5180.1,
Colombia,COL,2023-06-25,5224.3,
Colombia,COL,2023-07-02,5267.3,
Colombia,COL,2023-07-09,5230.5,
Colombia,COL,2023-07-16,5214.3,
Colombia,COL,2023-07-23,5113.1,
Colombia,COL,2023-07-30,4992.3,
Colombia,COL,2023-08-06,5030.3,
Colombia,COL,2023-08-13,5110.1,
Colombia,COL,2023-08-20,5068.9,
Colombia,COL,2023-08-27,5003.3,
Colombia,COL,2023-09-03,5023.5,
Colombia,COL,2023-09-10,5016.3,
Colombia,COL,2023-09-17,4981.5,
Colombia,COL,2023-09-24,5041.9,
Colombia,COL,2023-10-01,4925.7,
Colombia,COL,2023-10-08,4976.1,
Colombia,COL,2023-10-15,5010.1,
Colombia,COL,2023-10-22,4993.5,
Colombia,COL,2023-10-29,4914.5,
Colombia,COL,2023-11-05,5028.3,
Colombia,COL,2023-11-12,5046.1,
Colombia,COL,2023-11-19,5054.5,
Colombia,COL,2023-11-26,5084.9,
Colombia,COL,2023-12-03,5124.1,
Colombia,COL,2023-12-10,5259.1,
Colombia,COL,2023-12-17,5260.1,
Colombia,COL,2023-12-24,5284.9,
Colombia,COL,2023-12-31,5446.9,
Costa Rica,CRI,2020-01-31,2214.8,2089
Costa Rica,CRI,2020-02-29,1878.2,1958
Costa Rica,CRI,2020-03-31,2066.4,2064
Costa Rica,CRI,2020-04-30,2026.4,1814
Costa Rica,CRI,2020-05-31,2099,1871
Costa Rica,CRI,2020-06-30,2104,1856
Costa Rica,CRI,2020-07-31,2094,2045
Costa Rica,CRI,2020-08-31,2115,2297
Costa Rica,CRI,2020-09-30,2065.2,2500
Costa Rica,CRI,2020-10-31,2146.2,2495
Costa Rica,CRI,2020-11-30,2145.2,2395
Costa Rica,CRI,2020-12-31,2346.2,2821
Costa Rica,CRI,2021-01-31,2278.9,2676
Costa Rica,CRI,2021-02-28,1942.3,2076
Costa Rica,CRI,2021-03-31,2130.5,2274
Costa Rica,CRI,2021-04-30,2090.5,2314
Costa Rica,CRI,2021-05-31,2163.1,3022
Costa Rica,CRI,2021-06-30,2168.1,2636
Costa Rica,CRI,2021-07-31,2158.1,2486
Costa Rica,CRI,2021-08-31,2179.1,2742
Costa Rica,CRI,2021-09-30,2129.3,3169
Costa Rica,CRI,2021-10-31,2210.3,2958
Costa Rica,CRI,2021-11-30,2209.3,2360
Costa Rica,CRI,2021-12-31,2410.3,2368
Costa Rica,CRI,2022-01-31,2343,2506
Costa Rica,CRI,2022-02-28,2006.4,2495
Costa Rica,CRI,2022-03-31,2194.6,2401
Costa Rica,CRI,2022-04-30,2154.6,2128
Costa Rica,CRI,2022-05-31,2227.2,2467
Costa Rica,CRI,2022-06-30,2232.2,2502
Costa Rica,CRI,2022-07-31,2222.2,2556
Costa Rica,CRI,2022-08-31,2243.2,2435
Costa Rica,CRI,2022-09-30,2193.4,2343
Costa Rica,CRI,2022-10-31,2274.4,2295
Costa Rica,CRI,2022-11-30,2273.4,2304
Costa Rica,CRI,2022-12-31,2474.4,2499
Costa Rica,CRI,2023-01-31,2407,2516
Costa Rica,CRI,2023-02-28,2070.4,2121
Costa Rica,CRI,2023-03-31,2258.6,2410
Costa Rica,CRI,2023-04-30,2218.6,2324
Costa Rica,CRI,2023-05-31,2291.2,2348
Costa Rica,CRI,2023-06-30,2296.2,2482
Costa Rica,CRI,2023-07-31,2286.2,2644
Costa Rica,CRI,2023-08-31,2307.2,2432
Costa Rica,CRI,2023-09-30,2257.4,2353
Costa Rica,CRI,2023-10-31,2338.4,2485
Costa Rica,CRI,2023-11-30,2337.4,2440
Costa Rica,CRI,2023-12-31,2538.4,2634
Croatia,HRV,2020-01-05,1186.7,1033
Croatia,HRV,2020-01-12,1237.3,1056
Croatia,HRV,2020-01-19,1232.1,1016
Croatia,HRV,2020-01-26,1212.9,1134
Croatia,HRV,2020-02-02,1173.9,1094
Croatia,HRV,2020-02-09,1139.1,1059
Croatia,HRV,2020-02-16,1118.1,1091
Croatia,HRV,2020-02-23,1094.9,1045
Croatia,HRV,2020-03-01,1096.1,1021
Croatia,HRV,2020-03-08,1107.1,1056
Croatia,HRV,2020-03-15,1070.9,1082
Croatia,HRV,2020-03-22,1042.9,1094
Croatia,HRV,2020-03-29,1016.5,1122
Croatia,HRV,2020-04-05,1025.3,1012
Croatia,HRV,2020-04-12,974.7,1001
Croatia,HRV,2020-04-19,941.7,978
Croatia,HRV,2020-04-26,992.3,868
Croatia,HRV,2020-05-03,948.5,909
Croatia,HRV,2020-05-10,927.1,880
Croatia,HRV,2020-05-17,920.1,908
Croatia,HRV,2020-05-24,924.1,904
Croatia,HRV,2020-05-31,907.9,848
Croatia,HRV,2020-06-07,928.5,972
Croatia,HRV,2020-06-14,919.7,979
Croatia,HRV,2020-06-21,900.5,889
Croatia,HRV,2020-06-28,891.5,927
Croatia,HRV,2020-07-05,930.5,970
Croatia,HRV,2020-07-12,928.3,919
Croatia,HRV,2020-07-19,934.1,888
Croatia,HRV,2020-07-26,966.1,974
Croatia,HRV,2020-08-02,940.3,1059
Croatia,HRV,2020-08-09,936.5,956
Croatia,HRV,2020-08-16,916.1,926
Croatia,HRV,2020-08-23,883.1,921
Croatia,HRV,2020-08-30,893.9,972
Croatia,HRV,2020-09-06,865.3,931
Croatia,HRV,2020-09-13,878.1,1000
Croatia,HRV,2020-09-20,909.3,975
Croatia,HRV,2020-09-27,923.9,963
Croatia,HRV,2020-10-04,940.1,1065
